id ,status,age,n_child,education,profession,device,account_balance,loan,mortgage,credit,positive,campaign_type,consent,n_contact,l_date,l_call_duration,p_outcome,n_p_contact,p_days,subscribed
488183,single,25,unknown,master,technician,unknown,96,False,False,False,True,phone call,False,1,26-May,266,unknown,0,-1,False
521330,married,36,1,master,technician,cellular,-255,False,True,False,False,phone call,False,1,18-May,135,unknown,0,-1,False
505600,married,48,unknown,master,technician,cellular,42,False,False,False,True,phone call,False,4,27-Aug,74,unknown,0,-1,False
501301,married,54,unknown,master,engineer,cellular,493,False,False,False,True,phone call,False,1,04-Aug,205,unknown,0,-1,False
486551,single,30,unknown,master,engineer,unknown,24,False,True,False,True,phone call,False,5,19-May,116,unknown,0,-1,False
507072,divorced,51,0,master,teacher,cellular,21,False,True,False,True,phone call,False,1,17-Nov,137,unknown,0,-1,False
495395,married,26,unknown,master,retired,cellular,-265,True,False,False,False,phone call,False,1,08-Jul,310,unknown,0,-1,False
495853,married,39,unknown,master,engineer,cellular,951,True,True,False,True,phone call,False,13,09-Jul,263,unknown,0,-1,False
492756,married,43,0,master,engineer,unknown,608,False,True,False,True,phone call,False,1,12-Jun,321,unknown,0,-1,False
490830,single,34,3 or more,unknown,engineer,unknown,5537,False,True,False,True,phone call,False,1,03-Jun,133,unknown,0,-1,False
485000,married,31,unknown,master,teacher,unknown,382,False,True,False,True,phone call,False,1,13-May,61,unknown,0,-1,False
487993,married,36,unknown,master,technician,unknown,159,False,True,False,True,phone call,False,4,23-May,412,unknown,0,-1,False
489928,divorced,55,unknown,doctoral,scientist,unknown,10,False,True,False,True,phone call,False,1,30-May,213,unknown,0,-1,False
490664,divorced,36,0,doctoral,manager,unknown,4686,False,True,False,True,phone call,False,25,02-Jun,52,unknown,0,-1,False
497278,married,43,unknown,master,accountant,cellular,737,False,False,False,True,phone call,False,3,16-Jul,435,unknown,0,-1,False
509522,single,39,unknown,unknown,unknown,cellular,2550,False,False,False,True,phone call,False,3,21-Nov,518,unknown,0,-1,False
485463,married,43,unknown,master,engineer,unknown,14176,False,True,False,True,phone call,False,2,14-May,229,unknown,0,-1,False
483629,married,34,unknown,master,engineer,unknown,82,True,True,False,True,phone call,False,1,08-May,447,unknown,0,-1,False
507643,married,33,unknown,doctoral,manager,cellular,1380,False,True,False,True,phone call,False,2,18-Nov,156,failure,3,179,False
495683,married,27,unknown,master,teacher,telephone,192,False,True,False,True,phone call,False,2,08-Jul,193,unknown,0,-1,False
516061,single,29,unknown,master,scientist,cellular,3129,False,False,False,True,phone call,True,1,21-Apr,249,unknown,0,-1,True
500307,married,56,1,unknown,engineer,telephone,244,False,True,False,True,phone call,False,2,30-Jul,227,unknown,0,-1,False
516426,single,24,unknown,bachelor,unemployed,cellular,437,False,False,False,True,phone call,True,1,30-Apr,498,unknown,0,-1,True
503003,single,30,unknown,doctoral,manager,cellular,8681,False,False,False,True,phone call,False,5,12-Aug,705,unknown,0,-1,False
524507,married,38,unknown,doctoral,self-employed,cellular,2541,False,True,False,True,phone call,False,1,03-Nov,292,success,1,187,False
526149,single,29,unknown,doctoral,self-employed,cellular,73,False,False,False,True,phone call,True,1,25-May,356,unknown,0,-1,True
485278,married,41,unknown,master,technician,unknown,3281,False,True,False,True,phone call,False,1,14-May,196,unknown,0,-1,False
522117,married,57,unknown,master,retired,cellular,2228,False,False,False,True,phone call,False,1,01-Jun,104,unknown,0,-1,False
493762,divorced,41,unknown,doctoral,manager,unknown,11,False,True,False,True,phone call,False,1,19-Jun,222,unknown,0,-1,False
511080,single,27,unknown,master,technician,cellular,114,False,False,False,True,phone call,False,1,30-Jan,43,unknown,0,-1,False
508316,single,32,unknown,doctoral,scientist,cellular,10,False,False,True,True,phone call,False,2,19-Nov,112,unknown,0,-1,False
515227,married,47,1,master,technician,cellular,-211,False,True,False,False,phone call,False,1,17-Apr,84,unknown,0,-1,False
527456,single,43,2,doctoral,manager,cellular,1883,False,False,False,True,phone call,True,3,22-Oct,501,unknown,0,-1,True
519169,married,50,unknown,doctoral,manager,cellular,123,False,True,False,True,phone call,False,3,12-May,121,unknown,0,-1,False
485003,married,44,unknown,master,engineer,unknown,1216,False,True,False,True,phone call,False,1,13-May,222,unknown,0,-1,False
525193,single,37,unknown,doctoral,self-employed,cellular,868,False,True,False,True,phone call,False,1,02-Feb,94,failure,5,155,False
500303,single,44,unknown,master,scientist,telephone,3104,False,True,False,True,phone call,False,2,30-Jul,63,unknown,0,-1,False
526150,married,28,unknown,master,unemployed,unknown,10,False,False,False,True,phone call,False,1,25-May,183,unknown,0,-1,False
507338,married,48,2,doctoral,scientist,cellular,10,True,False,False,True,phone call,False,1,18-Nov,97,unknown,0,-1,False
506109,married,60,1,doctoral,accountant,telephone,795,False,False,False,True,phone call,False,5,28-Aug,35,unknown,0,-1,False
522371,married,39,unknown,doctoral,manager,cellular,4638,False,False,False,True,phone call,False,1,03-Jun,143,unknown,0,-1,False
484493,single,27,unknown,master,technician,unknown,11,False,True,False,True,phone call,False,1,12-May,79,unknown,0,-1,False
526754,married,34,unknown,master,scientist,cellular,10,False,True,False,True,phone call,True,1,03-Aug,237,failure,2,470,True
486879,married,56,1,doctoral,retired,unknown,7877,False,True,False,True,phone call,False,3,20-May,288,unknown,0,-1,False
518000,single,25,1,master,scientist,cellular,55,False,True,False,True,phone call,False,1,08-May,174,unknown,0,-1,False
496555,married,49,unknown,master,scientist,cellular,10,False,True,False,True,phone call,False,2,11-Jul,162,unknown,0,-1,False
495599,married,55,unknown,master,self-employed,cellular,-211,True,False,False,False,phone call,False,2,08-Jul,277,unknown,0,-1,False
512964,married,61,1,bachelor,accountant,telephone,3374,False,False,False,True,phone call,False,1,06-Feb,171,unknown,0,-1,False
508325,single,57,unknown,bachelor,engineer,cellular,3156,True,False,False,True,phone call,False,3,19-Nov,328,unknown,0,-1,False
511892,married,51,2,doctoral,manager,cellular,2543,False,False,False,True,phone call,False,1,03-Feb,162,unknown,0,-1,False
515328,married,27,unknown,master,self-employed,cellular,662,True,True,False,True,phone call,False,3,17-Apr,182,unknown,0,-1,False
520625,divorced,51,unknown,bachelor,architect,cellular,95,False,True,False,True,phone call,False,1,15-May,71,failure,4,297,False
498624,divorced,38,unknown,doctoral,manager,cellular,495,False,True,False,True,phone call,False,1,23-Jul,147,unknown,0,-1,False
516032,married,35,unknown,master,engineer,cellular,376,False,True,False,True,phone call,False,6,20-Apr,13,unknown,0,-1,False
486198,single,24,unknown,master,scientist,unknown,3543,False,True,False,True,phone call,False,2,16-May,290,unknown,0,-1,False
526301,married,66,3 or more,bachelor,architect,cellular,1117,False,False,False,True,phone call,True,6,16-Jun,261,success,3,181,True
490012,single,32,unknown,bachelor,engineer,unknown,294,False,True,False,True,phone call,False,2,30-May,57,unknown,0,-1,False
523095,divorced,55,1,master,retired,cellular,494,False,True,False,True,phone call,True,2,07-Aug,320,unknown,0,-1,True
497473,married,52,unknown,doctoral,manager,cellular,1418,False,True,False,True,phone call,False,1,17-Jul,446,unknown,0,-1,False
494444,married,38,unknown,master,engineer,unknown,15,True,False,False,True,phone call,False,8,20-Jun,15,unknown,0,-1,False
516088,married,37,unknown,doctoral,manager,cellular,3767,False,False,False,True,phone call,False,5,22-Apr,167,unknown,0,-1,False
493999,married,57,unknown,master,accountant,unknown,720,False,False,False,True,phone call,False,3,19-Jun,2374,unknown,0,-1,False
505768,married,37,unknown,master,manager,cellular,82,False,False,False,True,phone call,False,3,27-Aug,142,unknown,0,-1,False
521523,single,30,unknown,doctoral,manager,cellular,248,False,True,False,True,phone call,False,2,18-May,34,other,2,370,False
497375,married,39,unknown,master,technician,cellular,10,False,True,False,True,phone call,False,1,17-Jul,64,unknown,0,-1,False
487132,single,32,3 or more,doctoral,manager,unknown,-301,False,True,False,False,phone call,False,1,21-May,69,unknown,0,-1,False
485581,divorced,46,unknown,master,technician,unknown,2274,True,True,False,True,phone call,False,1,15-May,61,unknown,0,-1,False
488203,married,57,unknown,doctoral,accountant,unknown,134,False,False,False,True,phone call,False,5,26-May,143,unknown,0,-1,False
506360,single,32,2,master,scientist,cellular,212,False,False,False,True,phone call,False,4,29-Aug,408,unknown,0,-1,False
498993,married,34,unknown,doctoral,scientist,cellular,2400,False,True,False,True,phone call,False,1,24-Jul,274,unknown,0,-1,False
524781,single,28,2,unknown,unemployed,cellular,80,False,False,False,True,phone call,True,3,04-Dec,211,failure,2,310,True
511255,married,40,unknown,master,architect,cellular,497,False,True,False,True,phone call,False,2,30-Jan,390,unknown,0,-1,False
486844,married,33,2,doctoral,architect,unknown,4472,False,True,False,True,phone call,False,1,20-May,393,unknown,0,-1,False
504794,married,60,0,bachelor,engineer,telephone,788,False,False,False,True,phone call,False,4,22-Aug,62,unknown,0,-1,False
503243,divorced,43,1,doctoral,manager,cellular,609,False,False,False,True,phone call,False,3,13-Aug,146,unknown,0,-1,False
504837,divorced,48,unknown,doctoral,manager,cellular,2655,False,False,False,True,phone call,False,4,22-Aug,84,unknown,0,-1,False
506229,married,32,unknown,master,scientist,cellular,410,False,False,False,True,phone call,False,2,29-Aug,59,unknown,0,-1,False
521832,single,35,1,doctoral,manager,cellular,2699,False,True,False,True,phone call,False,1,25-May,163,unknown,0,-1,False
521152,married,33,1,master,engineer,cellular,481,False,True,False,True,phone call,False,5,18-May,18,failure,5,360,False
513494,divorced,85,unknown,bachelor,accountant,cellular,6862,False,False,False,True,phone call,True,3,18-Feb,322,unknown,0,-1,True
496720,married,37,unknown,doctoral,retired,cellular,47,False,False,False,True,phone call,False,3,14-Jul,351,unknown,0,-1,False
522658,married,49,1,doctoral,manager,cellular,515,False,False,False,True,phone call,True,1,15-Jun,158,unknown,0,-1,True
495630,married,31,1,master,manager,cellular,-286,False,True,False,False,phone call,False,3,08-Jul,109,unknown,0,-1,False
523342,married,77,unknown,master,accountant,cellular,559,False,False,False,True,phone call,False,3,13-Aug,691,unknown,0,-1,False
504902,divorced,34,unknown,doctoral,manager,cellular,136,False,False,False,True,phone call,False,4,22-Aug,74,unknown,0,-1,False
512678,single,33,unknown,master,engineer,cellular,1258,False,False,False,True,phone call,False,1,05-Feb,169,unknown,0,-1,False
513945,single,28,unknown,doctoral,scientist,cellular,165,True,True,False,True,phone call,False,14,03-Apr,92,failure,2,60,False
496835,married,39,unknown,master,engineer,cellular,138,True,False,False,True,phone call,False,4,14-Jul,384,unknown,0,-1,False
500728,divorced,35,unknown,master,architect,cellular,45,False,False,False,True,phone call,False,2,31-Jul,136,unknown,0,-1,False
482878,divorced,50,3 or more,master,manager,unknown,1554,False,True,False,True,phone call,False,1,06-May,76,unknown,0,-1,False
509696,divorced,51,unknown,doctoral,manager,cellular,-61,False,True,False,False,phone call,False,1,21-Nov,67,unknown,0,-1,False
497697,divorced,44,unknown,master,engineer,cellular,394,False,True,False,True,phone call,False,1,18-Jul,138,unknown,0,-1,False
489036,divorced,39,unknown,master,engineer,unknown,381,False,False,False,True,phone call,False,1,28-May,191,unknown,0,-1,False
516964,divorced,32,2,doctoral,scientist,cellular,78,False,False,False,True,phone call,False,3,05-May,96,failure,9,256,False
486487,married,57,unknown,doctoral,manager,unknown,4898,False,True,False,True,phone call,False,2,19-May,89,unknown,0,-1,False
522072,single,28,unknown,doctoral,manager,telephone,10,False,False,False,True,phone call,False,2,27-May,180,unknown,0,-1,False
504773,married,53,1,master,engineer,cellular,33,False,False,False,True,phone call,True,2,22-Aug,477,unknown,0,-1,True
512903,divorced,44,unknown,doctoral,self-employed,cellular,10,False,False,False,True,phone call,True,3,05-Feb,1766,unknown,0,-1,True
510040,married,45,unknown,master,retired,cellular,-228,False,False,False,False,phone call,False,2,21-Nov,79,unknown,0,-1,False
523730,married,37,unknown,doctoral,self-employed,telephone,6868,False,False,False,True,phone call,False,3,31-Aug,150,failure,3,98,False
491004,single,28,unknown,bachelor,teacher,unknown,282,False,False,False,True,phone call,False,9,03-Jun,225,unknown,0,-1,False
525735,married,36,1,doctoral,technician,cellular,1041,False,True,False,True,phone call,False,2,29-Mar,180,failure,3,181,False
483935,single,32,unknown,doctoral,manager,unknown,365,False,True,False,True,phone call,False,2,08-May,421,unknown,0,-1,False
499867,single,47,3 or more,doctoral,manager,cellular,204,False,True,False,True,phone call,False,10,29-Jul,176,unknown,0,-1,False
516338,married,56,unknown,doctoral,manager,cellular,564,False,False,False,True,phone call,True,1,30-Apr,205,success,1,83,True
484255,married,43,3 or more,master,manager,unknown,13,False,True,False,True,phone call,False,2,09-May,186,unknown,0,-1,False
499647,married,38,unknown,master,architect,cellular,-240,False,True,False,False,phone call,False,2,28-Jul,131,unknown,0,-1,False
490173,single,25,unknown,unknown,manager,unknown,25,False,True,False,True,phone call,False,2,30-May,61,unknown,0,-1,False
504642,single,34,2,doctoral,student,cellular,426,False,False,False,True,phone call,True,3,21-Aug,1691,unknown,0,-1,True
511024,single,28,unknown,doctoral,manager,cellular,177,False,False,False,True,phone call,False,2,30-Jan,588,unknown,0,-1,False
491544,single,48,unknown,master,teacher,unknown,208,False,False,False,True,phone call,False,2,05-Jun,907,unknown,0,-1,False
513801,single,26,unknown,master,technician,cellular,1204,False,False,False,True,phone call,False,4,30-Mar,156,unknown,0,-1,False
525485,married,40,unknown,master,scientist,unknown,753,False,False,False,True,phone call,False,1,24-Feb,159,other,2,267,False
490174,married,53,unknown,master,teacher,unknown,2457,False,True,False,True,phone call,False,2,30-May,74,unknown,0,-1,False
488008,divorced,60,unknown,master,accountant,unknown,1556,False,True,False,True,phone call,False,6,26-May,133,unknown,0,-1,False
507675,married,35,unknown,doctoral,scientist,cellular,12819,False,True,False,True,phone call,False,2,18-Nov,337,unknown,0,-1,False
487920,married,42,unknown,master,engineer,unknown,159,False,True,False,True,phone call,False,2,23-May,302,unknown,0,-1,False
496449,single,51,unknown,doctoral,student,cellular,10,False,True,False,True,phone call,False,2,11-Jul,127,unknown,0,-1,False
504683,married,44,2,doctoral,manager,cellular,44,False,False,False,True,phone call,False,5,22-Aug,90,unknown,0,-1,False
